periodo;trm;dia;primera_dif;segunda_dif;trans_max_min;estanrazicacion z;trans_max_min;1dif;y_t;y_t-1;y_t-2;y_t-3;m1;m2;m3
40315;1968,1;lunes;8,48;1,74;0,43662198;0,424386248;0,303446164;0,001909656;8,48;-6,74;-14,14;-7,82;-10,44;-9,566666667;-17,48
40316;1968,1;martes;0;8,48;0,413930588;-0,018556388;0,303446164;0;0;8,48;-6,74;-14,14;0,87;-4,133333333;-5,055
40317;1976,46;miércoles;8,36;8,36;0,436300875;0,418118192;0,305328796;0,001882633;8,36;0;8,48;-6,74;4,24;0,58;-3,1
40318;1997,09;jueves;20,63;28,99;0,46913382;1,059026936;0,309974575;0,004645779;20,63;8,36;0;8,48;4,18;5,613333333;2,525
40319;2017,68;viernes;20,59;41,22;0,469026785;1,056937584;0,314611347;0,004636771;20,59;20,63;8,36;0;14,495;9,663333333;9,3675
40322;1998,42;lunes;-19,26;1,33;0,3623933;-1,024579404;0,310274085;-0,004337261;-19,26;20,59;20,63;8,36;20,61;16,52666667;12,395
40323;1975,01;martes;-23,41;-42,67;0,351288432;-1,241349681;0,305002263;-0,005271822;-23,41;-19,26;20,59;20,63;0,665;7,32;7,58
40324;1989,51;miércoles;14,5;-8,91;0,452730727;0,738833733;0,308267595;0,003265332;14,5;-23,41;-19,26;20,59;-21,335;-7,36;-0,3625
40325;1976,4;jueves;-13,11;1,39;0,37884991;-0,703341525;0,305315285;-0,00295231;-13,11;14,5;-23,41;-19,26;-4,455;-9,39;-1,895
40326;1966,8;viernes;-9,6;-22,71;0,38824222;-0,520000882;0,30315341;-0,002161875;-9,6;-13,11;14,5;-23,41;0,695;-7,34;-10,32
40329;1971,55;lunes;4,75;-4,85;0,426640978;0,229554169;0,304223087;0,001069678;4,75;-9,6;-13,11;14,5;-11,355;-2,736666667;-7,905
40330;1971,55;martes;0;4,75;0,413930588;-0,018556388;0,304223087;0;0;4,75;-9,6;-13,11;-2,425;-5,986666667;-0,865
40331;1971,45;miércoles;-0,1;-0,1;0,413663001;-0,023779768;0,304200568;-2,25195E-05;-0,1;0;4,75;-9,6;2,375;-1,616666667;-4,49
40332;1963,36;jueves;-8,09;-8,19;0,392282786;-0,441127842;0,302378738;-0,00182183;-8,09;-0,1;0;4,75;-0,05;1,55;-1,2375
40333;1961,47;viernes;-1,89;-9,98;0,40887319;-0,117278273;0,301953119;-0,000425619;-1,89;-8,09;-0,1;0;-4,095;-2,73;-0,86
40336;1965,83;lunes;4,36;2,47;0,425597388;0,209182986;0,30293497;0,000981852;4,36;-1,89;-8,09;-0,1;-4,99;-3,36;-2,52
40337;1965,83;martes;0;4,36;0,413930588;-0,018556388;0,30293497;0;0;4,36;-1,89;-8,09;1,235;-1,873333333;-1,43
40338;1960,5;miércoles;-5,33;-5,33;0,399668192;-0,29696255;0,301734679;-0,001200291;-5,33;0;4,36;-1,89;2,18;0,823333333;-1,405
40339;1943,41;jueves;-17,09;-22,42;0,368199941;-0,911232055;0,297886092;-0,003848588;-17,09;-5,33;0;4,36;-2,665;-0,323333333;-0,715
40340;1928,83;viernes;-14,58;-31,67;0,374916379;-0,780125214;0,294602744;-0,003283347;-14,58;-17,09;-5,33;0;-11,21;-7,473333333;-4,515
40343;1925,35;lunes;-3,48;-18,06;0,404618554;-0,200330017;0,293819065;-0,00078368;-3,48;-14,58;-17,09;-5,33;-15,835;-12,33333333;-9,25
40344;1925,35;martes;0;-3,48;0,413930588;-0,018556388;0,293819065;0;0;-3,48;-14,58;-17,09;-9,03;-11,71666667;-10,12
40345;1917,82;miércoles;-7,53;-7,53;0,393781274;-0,411876913;0,292123344;-0,001695721;-7,53;0;-3,48;-14,58;-1,74;-6,02;-8,7875
40346;1912,29;jueves;-5,53;-13,06;0,399133018;-0,30740931;0,290878014;-0,00124533;-5,53;-7,53;0;-3,48;-3,765;-3,67;-6,3975
40347;1902,78;viernes;-9,51;-15,04;0,388483048;-0,51529984;0,288736407;-0,002141607;-9,51;-5,53;-7,53;0;-6,53;-4,353333333;-4,135
40350;1906,61;lunes;3,83;-5,68;0,424179176;0,181499071;0,289598905;0,000862498;3,83;-9,51;-5,53;-7,53;-7,52;-7,523333333;-5,6425
40351;1889,51;martes;-17,1;-13,27;0,368173182;-0,911754393;0,285748065;-0,00385084;-17,1;3,83;-9,51;-5,53;-2,84;-3,736666667;-4,685
40352;1886,05;miércoles;-3,46;-20,56;0,404672072;-0,199285341;0,284968889;-0,000779176;-3,46;-17,1;3,83;-9,51;-6,635;-7,593333333;-7,0775
40353;1895,75;jueves;9,7;6,24;0,439886543;0,488111486;0,287153284;0,002184394;9,7;-3,46;-17,1;3,83;-10,28;-5,576666667;-6,56
40354;1896,87;viernes;1,12;10,82;0,416927564;0,039945469;0,287405502;0,000252219;1,12;9,7;-3,46;-17,1;3,12;-3,62;-1,7575
40357;1900,36;lunes;3,49;4,61;0,42326938;0,163739579;0,288191434;0,000785932;3,49;1,12;9,7;-3,46;5,41;2,453333333;-2,435
40358;1901,65;martes;1,29;4,78;0,417382462;0,048825216;0,288481936;0,000290502;1,29;3,49;1,12;9,7;2,305;4,77;2,7125
40359;1916,46;miércoles;14,81;16,1;0,453560247;0,755026211;0,291817078;0,003335142;14,81;1,29;3,49;1,12;2,39;1,966666667;3,9
40360;1913,15;jueves;-3,31;11,5;0,405073453;-0,191450271;0,291071682;-0,000745396;-3,31;14,81;1,29;3,49;8,05;6,53;5,1775
40361;1897,33;viernes;-15,82;-19,13;0,371598298;-0,844895127;0,287509092;-0,00356259;-15,82;-3,31;14,81;1,29;5,75;4,263333333;4,07
40364;1884,31;lunes;-13,02;-28,84;0,379090739;-0,698640483;0,284577049;-0,002932043;-13,02;-15,82;-3,31;14,81;-9,565;-1,44;-0,7575
40365;1884,31;martes;0;-13,02;0,413930588;-0,018556388;0,284577049;0;0;-13,02;-15,82;-3,31;-14,42;-10,71666667;-4,335
40366;1882,47;miércoles;-1,84;-1,84;0,409006984;-0,114666583;0,28416269;-0,000414359;-1,84;0;-13,02;-15,82;-6,51;-9,613333333;-8,0375
40367;1901,38;jueves;18,91;17,07;0,464531321;0,969184797;0,288421133;0,004258443;18,91;-1,84;0;-13,02;-0,92;-4,953333333;-7,67
40368;1889,61;viernes;-11,77;7,14;0,382435578;-0,633348231;0,285770585;-0,002650549;-11,77;18,91;-1,84;0;8,535;5,69;1,0125
40371;1877,66;lunes;-11,95;-23,72;0,381953921;-0,642750316;0,283079501;-0,002691084;-11,95;-11,77;18,91;-1,84;3,57;1,766666667;1,325
40372;1877,2;martes;-0,46;-12,41;0,412699687;-0,042583937;0,282975911;-0,00010359;-0,46;-11,95;-11,77;18,91;-11,86;-1,603333333;-1,6625
40373;1871,19;miércoles;-6,01;-6,47;0,397848599;-0,332481535;0,281622487;-0,001353424;-6,01;-0,46;-11,95;-11,77;-6,205;-8,06;-1,3175
40374;1873,87;jueves;2,68;-3,33;0,421101924;0,1214302;0,282226011;0,000603523;2,68;-6,01;-0,46;-11,95;-3,235;-6,14;-7,5475
40375;1871,96;viernes;-1,91;0,77;0,408819673;-0,118322949;0,281795887;-0,000430123;-1,91;2,68;-6,01;-0,46;-1,665;-1,263333333;-3,935
40378;1878,77;lunes;6,81;4,9;0,432153274;0,3371558;0,283329467;0,00153358;6,81;-1,91;2,68;-6,01;0,385;-1,746666667;-1,425
40379;1872,92;martes;-5,85;0,96;0,398276739;-0,324124127;0,282012075;-0,001317393;-5,85;6,81;-1,91;2,68;2,45;2,526666667;0,3925
40380;1872,92;miércoles;0;-5,85;0,413930588;-0,018556388;0,282012075;0;0;-5,85;6,81;-1,91;0,48;-0,316666667;0,4325
40381;1867,07;jueves;-5,85;-5,85;0,398276739;-0,324124127;0,280694682;-0,001317393;-5,85;0;-5,85;6,81;-2,925;0,32;-0,2375
40382;1864,04;viernes;-3,03;-8,88;0,405822697;-0,176824807;0,280012341;-0,000682342;-3,03;-5,85;0;-5,85;-2,925;-3,9;-1,2225
40385;1867,47;lunes;3,43;0,4;0,423108828;0,160605551;0,280784761;0,00077242;3,43;-3,03;-5,85;0;-4,44;-2,96;-3,6825
40386;1859,5;martes;-7,97;-4,54;0,392603891;-0,434859786;0,278989954;-0,001794807;-7,97;3,43;-3,03;-5,85;0,2;-1,816666667;-1,3625
40387;1852,83;miércoles;-6,67;-14,64;0,396082524;-0,366955844;0,277487901;-0,001502053;-6,67;-7,97;3,43;-3,03;-2,27;-2,523333333;-3,355
40388;1846,23;jueves;-6,6;-13,27;0,396269835;-0,363299478;0,276001612;-0,001486289;-6,6;-6,67;-7,97;3,43;-7,32;-3,736666667;-3,56
40389;1841,35;viernes;-4,88;-11,48;0,400872334;-0,273457339;0,274902659;-0,001098953;-4,88;-6,6;-6,67;-7,97;-6,635;-7,08;-4,4525
40392;1842,79;lunes;1,44;-3,44;0,417783843;0,056660286;0,275226941;0,000324281;1,44;-4,88;-6,6;-6,67;-5,74;-6,05;-6,53
40393;1832,45;martes;-10,34;-8,9;0,386262075;-0,558653895;0,272898421;-0,002328519;-10,34;1,44;-4,88;-6,6;-1,72;-3,346666667;-4,1775
40394;1834,58;miércoles;2,13;-8,21;0,419630195;0,092701609;0,273378087;0,000479666;2,13;-10,34;1,44;-4,88;-4,45;-4,593333333;-5,095
40395;1824,52;jueves;-10,06;-7,93;0,387011319;-0,544028431;0,271112622;-0,002265465;-10,06;2,13;-10,34;1,44;-4,105;-2,256666667;-2,9125
40396;1818,5;viernes;-6,02;-16,08;0,39782184;-0,333003873;0,269756947;-0,001355676;-6,02;-10,06;2,13;-10,34;-3,965;-6,09;-4,2075
40399;1815,46;lunes;-3,04;-9,06;0,405795938;-0,177347145;0,269072353;-0,000684594;-3,04;-6,02;-10,06;2,13;-8,04;-4,65;-6,0725
40400;1808,93;martes;-6,53;-9,57;0,396457146;-0,359643112;0,267601828;-0,001470525;-6,53;-3,04;-6,02;-10,06;-4,53;-6,373333333;-4,2475
40401;1810,12;miércoles;1,19;-5,34;0,417114875;0,043601835;0,26786981;0,000267982;1,19;-6,53;-3,04;-6,02;-4,785;-5,196666667;-6,4125
40402;1807,55;jueves;-2,57;-1,38;0,407053598;-0,152797258;0,267291058;-0,000578752;-2,57;1,19;-6,53;-3,04;-2,67;-2,793333333;-3,6
40403;1812,2;viernes;4,65;2,08;0,426373391;0,224330789;0,268338216;0,001047158;4,65;-2,57;1,19;-6,53;-0,69;-2,636666667;-2,7375
40406;1835,32;lunes;23,12;27,77;0,475796741;1,189089102;0,273544732;0,005206515;23,12;4,65;-2,57;1,19;1,04;1,09;-0,815
40407;1835,32;martes;0;23,12;0,413930588;-0,018556388;0,273544732;0;0;23,12;4,65;-2,57;13,885;8,4;6,5975
40408;1810,75;miércoles;-24,57;-24,57;0,348184421;-1,30194089;0,268011683;-0,005533049;-24,57;0;23,12;4,65;11,56;9,256666667;6,3
40409;1808,14;jueves;-2,61;-27,18;0,406946563;-0,15488661;0,267423923;-0,00058776;-2,61;-24,57;0;23,12;-12,285;-0,483333333;0,8
40410;1819,13;viernes;10,99;8,38;0,443338417;0,55549309;0,26989882;0,002474896;10,99;-2,61;-24,57;0;-13,59;-9,06;-1,015
40413;1820,93;lunes;1,8;12,79;0,418747157;0,075464454;0,270304171;0,000405352;1,8;10,99;-2,61;-24,57;4,19;-5,396666667;-4,0475
40414;1806,93;martes;-14;-12,2;0,376468385;-0,749829609;0,267151437;-0,003152734;-14;1,8;10,99;-2,61;6,395;3,393333333;-3,5975
40415;1818,86;miércoles;11,93;-2,07;0,445853737;0,604592863;0,269838017;0,00268658;11,93;-14;1,8;10,99;-6,1;-0,403333333;-0,955
40416;1820,29;jueves;1,43;13,36;0,417757084;0,056137948;0,270160046;0,000322029;1,43;11,93;-14;1,8;-1,035;-0,09;2,68
40417;1811,46;viernes;-8,83;-7,4;0,390302641;-0,479780855;0,268171572;-0,001988475;-8,83;1,43;11,93;-14;6,68;-0,213333333;0,29
40420;1817,68;lunes;6,22;-2,61;0,43057451;0,306337857;0,269572287;0,001400715;6,22;-8,83;1,43;11,93;-3,7;1,51;-2,3675
40421;1823,74;martes;6,06;12,28;0,43014637;0,297980449;0,27093697;0,001364684;6,06;6,22;-8,83;1,43;-1,305;-0,393333333;2,6875
40422;1826,31;miércoles;2,57;8,63;0,420807578;0,115684481;0,271515722;0,000578752;2,57;6,06;6,22;-8,83;6,14;1,15;1,22
40423;1815,09;jueves;-11,22;-8,65;0,383907308;-0,604619641;0,268989031;-0,002526691;-11,22;2,57;6,06;6,22;4,315;4,95;1,505
40424;1810,65;viernes;-4,44;-15,66;0,402049718;-0,250474467;0,267989164;-0,000999867;-4,44;-11,22;2,57;6,06;-4,325;-0,863333333;0,9075
40427;1807,73;lunes;-2,92;-7,36;0,406117043;-0,171079089;0,267331593;-0,00065757;-2,92;-4,44;-11,22;2,57;-7,83;-4,363333333;-1,7575
40428;1807,73;martes;0;-2,92;0,413930588;-0,018556388;0,267331593;0;0;-2,92;-4,44;-11,22;-3,68;-6,193333333;-4,0025
40429;1808,65;miércoles;0,92;0,92;0,41639239;0,029498709;0,267538773;0,00020718;0,92;0;-2,92;-4,44;-1,46;-2,453333333;-4,645
40430;1803;jueves;-5,65;-4,73;0,398811913;-0,313677367;0,26626642;-0,001272353;-5,65;0,92;0;-2,92;0,46;-0,666666667;-1,61
40431;1802,54;viernes;-0,46;-6,11;0,412699687;-0,042583937;0,26616283;-0,00010359;-0,46;-5,65;0,92;0;-2,365;-1,576666667;-1,9125
40434;1801,04;lunes;-1,5;-1,96;0,40991678;-0,09690709;0,265825037;-0,000337793;-1,5;-0,46;-5,65;0,92;-3,055;-1,73;-1,2975
40435;1793,28;martes;-7,76;-9,26;0,393165824;-0,423890688;0,264077521;-0,001747516;-7,76;-1,5;-0,46;-5,65;-0,98;-2,536666667;-1,6725
40436;1788,05;miércoles;-5,23;-12,99;0,399935779;-0,29173917;0,26289975;-0,001177771;-5,23;-7,76;-1,5;-0,46;-4,63;-3,24;-3,8425
40437;1806,78;jueves;18,73;13,5;0,464049664;0,959782713;0,267117658;0,004217908;18,73;-5,23;-7,76;-1,5;-6,495;-4,83;-3,7375
40438;1811,55;viernes;4,77;23,5;0,426694496;0,230598845;0,268191839;0,001074182;4,77;18,73;-5,23;-7,76;6,75;1,913333333;1,06
40441;1806,76;lunes;-4,79;-0,02;0,401113163;-0,268756297;0,267113154;-0,001078685;-4,79;4,77;18,73;-5,23;11,75;6,09;2,6275
40442;1798,73;martes;-8,03;-12,82;0,392443338;-0,437993814;0,265304836;-0,001808318;-8,03;-4,79;4,77;18,73;-0,01;6,236666667;3,37
40443;1805,31;miércoles;6,58;-1,45;0,431537823;0,325142025;0,266786621;0,001481785;6,58;-8,03;-4,79;4,77;-6,41;-2,683333333;2,67
40444;1803,71;jueves;-1,6;4,98;0,409649193;-0,102130471;0,266426308;-0,000360312;-1,6;6,58;-8,03;-4,79;-0,725;-2,08;-0,3675
40445;1810,72;viernes;7,01;5,41;0,432688448;0,34760256;0,268004927;0,001578619;7,01;-1,6;6,58;-8,03;2,49;-1,016666667;-1,96
40448;1809,46;lunes;-1,26;5,75;0,41055899;-0,084370978;0,267721181;-0,000283746;-1,26;7,01;-1,6;6,58;2,705;3,996666667;0,99
40449;1802,15;martes;-7,31;-8,57;0,394369966;-0,400385477;0,266075004;-0,001646178;-7,31;-1,26;7,01;-1,6;2,875;1,383333333;2,6825
40450;1804,06;miércoles;1,91;-5,4;0,419041503;0,081210173;0,266505127;0,000430123;1,91;-7,31;-1,26;7,01;-4,285;-0,52;-0,79
40451;1799,89;jueves;-4,17;-2,26;0,402772203;-0,23637134;0,265566062;-0,000939064;-4,17;1,91;-7,31;-1,26;-2,7;-2,22;0,0875
40452;1801,01;viernes;1,12;-3,05;0,416927564;0,039945469;0,265818281;0,000252219;1,12;-4,17;1,91;-7,31;-1,13;-3,19;-2,7075
40455;1795,93;lunes;-5,08;-3,96;0,40033716;-0,2839041;0,264674289;-0,001143992;-5,08;1,12;-4,17;1,91;-1,525;-0,38;-2,1125
40456;1802,09;martes;6,16;1,08;0,430413957;0,303203829;0,266061492;0,001387203;6,16;-5,08;1,12;-4,17;-1,98;-2,71;-1,555
40457;1802,43;miércoles;0,34;6,5;0,414840384;-0,000796896;0,266138058;7,65664E-05;0,34;6,16;-5,08;1,12;0,54;0,733333333;-0,4925
40458;1796,29;jueves;-6,14;-5,8;0,397500736;-0,339271929;0,264755359;-0,001382699;-6,14;0,34;6,16;-5,08;3,25;0,473333333;0,635
40459;1786,2;viernes;-10,09;-16,23;0,386931043;-0,545595445;0,262483139;-0,002272221;-10,09;-6,14;0,34;6,16;-2,9;0,12;-1,18
40462;1786,37;lunes;0,17;-9,92;0,414385486;-0,009676642;0,262521422;3,82832E-05;0,17;-10,09;-6,14;0,34;-8,115;-5,296666667;-2,4325
40463;1786,37;martes;0;0,17;0,413930588;-0,018556388;0,262521422;0;0;0,17;-10,09;-6,14;-4,96;-5,353333333;-3,93
40464;1786,77;miércoles;0,4;0,4;0,415000937;0,002337132;0,2626115;9,00781E-05;0,4;0;0,17;-10,09;0,085;-3,306666667;-4,015
40465;1791,56;jueves;4,79;5,19;0,426748013;0,231643521;0,263690185;0,001078685;4,79;0,4;0;0,17;0,2;0,19;-2,38
40466;1801,2;viernes;9,64;14,43;0,439725991;0,484977458;0,265861068;0,002170883;9,64;4,79;0,4;0;2,595;1,73;1,34
40469;1807,88;lunes;6,68;16,32;0,431805411;0,330365406;0,267365373;0,001504305;6,68;9,64;4,79;0,4;7,215;4,943333333;3,7075
40470;1807,88;martes;0;6,68;0,413930588;-0,018556388;0,267365373;0;0;6,68;9,64;4,79;8,16;7,036666667;5,3775
40471;1817,45;miércoles;9,57;9,57;0,43953868;0,481321092;0,269520492;0,002155119;9,57;0;6,68;9,64;3,34;5,44;5,2775
40472;1812,6;jueves;-4,85;4,72;0,40095261;-0,271890325;0,268428294;-0,001092197;-4,85;9,57;0;6,68;4,785;5,416666667;6,4725
40473;1816,28;viernes;3,68;-1,17;0,423777796;0,173664001;0,269257013;0,000828719;3,68;-4,85;9,57;0;2,36;1,573333333;2,85
40476;1823,05;lunes;6,77;10,45;0,432046239;0,335066448;0,270781585;0,001524572;6,77;3,68;-4,85;9,57;-0,585;2,8;2,1
40477;1830,96;martes;7,91;14,68;0,435096733;0,394612981;0,27256288;0,001781295;7,91;6,77;3,68;-4,85;5,225;1,866666667;3,7925
40478;1838,45;miércoles;7,49;15,4;0,433972867;0,372674785;0,274249593;0,001686713;7,49;7,91;6,77;3,68;7,34;6,12;3,3775
40479;1846,41;jueves;7,96;15,45;0,435230526;0,397224671;0,276042148;0,001792555;7,96;7,49;7,91;6,77;7,7;7,39;6,4625
40480;1839,9;viernes;-6,51;1,45;0,396510663;-0,358598436;0,274576126;-0,001466021;-6,51;7,96;7,49;7,91;7,725;7,786666667;7,5325
40483;1831,64;lunes;-8,26;-14,77;0,391827888;-0,450007588;0,272716013;-0,001860113;-8,26;-6,51;7,96;7,49;0,725;2,98;4,2125
40484;1831,64;martes;0;-8,26;0,413930588;-0,018556388;0,272716013;0;0;-8,26;-6,51;7,96;-7,385;-2,27;0,17
40485;1845,51;miércoles;13,87;13,87;0,451044928;0,705926438;0,275839472;0,003123459;13,87;0;-8,26;-6,51;-4,13;-4,923333333;-1,7025
40486;1840,51;jueves;-5;8,87;0,40055123;-0,279725396;0,274713495;-0,001125977;-5;13,87;0;-8,26;6,935;1,87;-0,225
40487;1821,05;viernes;-19,46;-24,46;0,361858125;-1,035026165;0,270331195;-0,004382301;-19,46;-5;13,87;0;4,435;2,956666667;0,1525
40490;1817,7;lunes;-3,35;-22,81;0,404966418;-0,193539623;0,26957679;-0,000754404;-3,35;-19,46;-5;13,87;-12,23;-3,53;-2,6475
40491;1828,28;martes;10,58;7,23;0,44224131;0,534077231;0,271959357;0,002382566;10,58;-3,35;-19,46;-5;-11,405;-9,27;-3,485
40492;1836,27;miércoles;7,99;18,57;0,435310802;0,398791685;0,273758667;0,00179931;7,99;10,58;-3,35;-19,46;3,615;-4,076666667;-4,3075
40493;1858,01;jueves;21,74;29,73;0,472104038;1,117006456;0,278654413;0,004895746;21,74;7,99;10,58;-3,35;9,285;5,073333333;-1,06
40494;1858,01;viernes;0;21,74;0,413930588;-0,018556388;0,278654413;0;0;21,74;7,99;10,58;14,865;13,43666667;9,24
40497;1861,74;lunes;3,73;3,73;0,423911589;0,176275691;0,279494392;0,000839978;3,73;0;21,74;7,99;10,87;9,91;10,0775
40498;1861,74;martes;0;3,73;0,413930588;-0,018556388;0,279494392;0;0;3,73;0;21,74;1,865;8,49;8,365
40499;1880,98;miércoles;19,24;19,24;0,465414359;0,986421952;0,283827149;0,004332758;19,24;0;3,73;0;1,865;1,243333333;6,3675
40500;1875,78;jueves;-5,2;14,04;0,400016055;-0,290172156;0,282656134;-0,001171016;-5,2;19,24;0;3,73;9,62;7,656666667;5,7425
40501;1865,82;viernes;-9,96;-15,16;0,387278906;-0,538805051;0,280413188;-0,002242945;-9,96;-5,2;19,24;0;7,02;4,68;4,4425
40504;1875,39;lunes;9,57;-0,39;0,43953868;0,481321092;0,282568307;0,002155119;9,57;-9,96;-5,2;19,24;-7,58;1,36;1,02
40505;1882;martes;6,61;16,18;0,4316181;0,326709039;0,284056848;0,001488541;6,61;9,57;-9,96;-5,2;-0,195;-1,863333333;3,4125
40506;1892,84;miércoles;10,84;17,45;0,442937037;0,54765802;0,286497965;0,002441117;10,84;6,61;9,57;-9,96;8,09;2,073333333;0,255
40507;1889,11;jueves;-3,73;7,11;0,403949587;-0,213388468;0,285657987;-0,000839978;-3,73;10,84;6,61;9,57;8,725;9,006666667;4,265
40508;1889,11;viernes;0;-3,73;0,413930588;-0,018556388;0,285657987;0;0;-3,73;10,84;6,61;3,555;4,573333333;5,8225
40511;1906,69;lunes;17,58;17,58;0,460972412;0,899713841;0,28961692;0,003958933;17,58;0;-3,73;10,84;-1,865;2,37;3,43
40512;1916,96;martes;10,27;27,85;0,44141179;0,517884753;0,291929676;0,002312756;10,27;17,58;0;-3,73;8,79;4,616666667;6,1725
40513;1932,63;miércoles;15,67;25,94;0,455861497;0,799947281;0,295458486;0,00352881;15,67;10,27;17,58;0;13,925;9,283333333;6,03
40514;1933,58;jueves;0,95;16,62;0,416472666;0,031065723;0,295672422;0,000213936;0,95;15,67;10,27;17,58;12,97;14,50666667;10,88
40515;1920;viernes;-13,58;-12,63;0,377592251;-0,727891412;0,29261427;-0,003058152;-13,58;0,95;15,67;10,27;8,31;8,963333333;11,1175
40518;1896,73;lunes;-23,27;-36,85;0,351663054;-1,234036948;0,287373975;-0,005240295;-23,27;-13,58;0,95;15,67;-6,315;1,013333333;3,3275
40519;1889,75;martes;-6,98;-30,25;0,395253004;-0,383148322;0,285802112;-0,001571863;-6,98;-23,27;-13,58;0,95;-18,425;-11,96666667;-5,0575
40520;1880,82;miércoles;-8,93;-15,91;0,390035054;-0,485004235;0,283791118;-0,002010994;-8,93;-6,98;-23,27;-13,58;-15,125;-14,61;-10,72
40521;1880,82;jueves;0;-8,93;0,413930588;-0,018556388;0,283791118;0;0;-8,93;-6,98;-23,27;-7,955;-13,06;-13,19
40522;1902,72;viernes;21,9;21,9;0,472532177;1,125363864;0,288722895;0,004931777;21,9;0;-8,93;-6,98;-4,465;-5,303333333;-9,795
40525;1911,87;lunes;9,15;31,05;0,438414814;0,459382895;0,290783432;0,002060537;9,15;21,9;0;-8,93;10,95;4,323333333;1,4975
40526;1894,12;martes;-17,75;-8,6;0,366433866;-0,945706364;0,286786215;-0,003997217;-17,75;9,15;21,9;0;15,525;10,35;5,53
40527;1899,89;miércoles;5,77;-11,98;0,429370367;0,282832646;0,288085592;0,001299377;5,77;-17,75;9,15;21,9;-4,3;4,433333333;3,325
40528;1905,84;jueves;5,95;11,72;0,429852024;0,29223473;0,289425504;0,001339912;5,95;5,77;-17,75;9,15;-5,99;-0,943333333;4,7675
40529;1916,09;viernes;10,25;16,2;0,441358272;0,516840077;0,291733756;0,002308252;10,25;5,95;5,77;-17,75;5,86;-2,01;0,78
40532;1923,13;lunes;7,04;17,29;0,432768724;0,349169574;0,293319131;0,001585375;7,04;10,25;5,95;5,77;8,1;7,323333333;1,055
40533;1928,71;martes;5,58;12,62;0,428861952;0,272908224;0,294575721;0,00125659;5,58;7,04;10,25;5,95;8,645;7,746666667;7,2525
40534;1934,96;miércoles;6,25;11,83;0,430654786;0,307904871;0,295983191;0,001407471;6,25;5,58;7,04;10,25;6,31;7,623333333;7,205
40535;1934,44;jueves;-0,52;5,73;0,412539135;-0,045717965;0,29586609;-0,000117102;-0,52;6,25;5,58;7,04;5,915;6,29;7,28
40536;1928,33;viernes;-6,11;-6,63;0,397581012;-0,337704915;0,294490147;-0,001375943;-6,11;-0,52;6,25;5,58;2,865;3,77;4,5875
40539;1939,54;lunes;11,21;5,1;0,443927109;0,566984526;0,297014586;0,002524439;11,21;-6,11;-0,52;6,25;-3,315;-0,126666667;1,3
40540;1964,57;martes;25,03;36,24;0,480907656;1,288855662;0,302651224;0,005636638;25,03;11,21;-6,11;-0,52;2,55;1,526666667;2,7075
40541;2027,33;miércoles;62,76;87,79;0,581868294;3,259636992;0,316784481;0,014133257;62,76;25,03;11,21;-6,11;18,12;10,04333333;7,4025
40542;1989,88;jueves;-37,45;25,31;0,313719194;-1,974712253;0,308350917;-0,008433564;-37,45;62,76;25,03;11,21;43,895;33;23,2225
40543;1913,98;viernes;-75,9;-113,35;0,210831929;-3,983101919;0,291258594;-0,017092323;-75,9;-37,45;62,76;25,03;12,655;16,78;15,3875
40546;1913,98;lunes;0;-75,9;0,413930588;-0,018556388;0,291258594;0;0;-75,9;-37,45;62,76;-56,675;-16,86333333;-6,39
40547;1902,71;martes;-11,27;-11,27;0,383773514;-0,607231331;0,288720643;-0,002537951;-11,27;0;-75,9;-37,45;-37,95;-37,78333333;-12,6475
40548;1899,86;miércoles;-2,85;-14,12;0,406304354;-0,167422722;0,288078836;-0,000641807;-2,85;-11,27;0;-75,9;-5,635;-29,05666667;-31,155
40549;1894,82;jueves;-5,04;-7,89;0,400444195;-0,281814748;0,286943852;-0,001134984;-5,04;-2,85;-11,27;0;-7,06;-4,706666667;-22,505
40550;1869,94;viernes;-24,88;-29,92;0,347354901;-1,318133369;0,281340993;-0,005602859;-24,88;-5,04;-2,85;-11,27;-3,945;-6,386666667;-4,79
40553;1859,97;lunes;-9,97;-34,85;0,387252147;-0,539327389;0,279095796;-0,002245197;-9,97;-24,88;-5,04;-2,85;-14,96;-10,92333333;-11,01
40554;1859,97;martes;0;-9,97;0,413930588;-0,018556388;0,279095796;0;0;-9,97;-24,88;-5,04;-17,425;-13,29666667;-10,685
40555;1856,79;miércoles;-3,18;-3,18;0,405421316;-0,184659877;0,278379675;-0,000716121;-3,18;0;-9,97;-24,88;-4,985;-11,61666667;-9,9725
40556;1855,46;jueves;-1,33;-4,51;0,410371679;-0,088027344;0,278080165;-0,00029951;-1,33;-3,18;0;-9,97;-1,59;-4,383333333;-9,5075
40557;1864,36;viernes;8,9;7,57;0,437745846;0,446324445;0,280084403;0,002004238;8,9;-1,33;-3,18;0;-2,255;-1,503333333;-3,62
40560;1872,46;lunes;8,1;17;0,435605148;0,404537404;0,281908485;0,001824082;8,1;8,9;-1,33;-3,18;3,785;1,463333333;1,0975
40561;1872,46;martes;0;8,1;0,413930588;-0,018556388;0,281908485;0;0;8,1;8,9;-1,33;8,5;5,223333333;3,1225
40562;1864,64;miércoles;-7,82;-7,82;0,393005271;-0,427024716;0,280147458;-0,001761027;-7,82;0;8,1;8,9;4,05;5,666666667;3,9175
